v1_x,v1_y,v1_z,v2_x,v2_y,v2_z,v1_idx,v2_idx
-6.4337,-6.2805,1.4255,-6.4337,-6.2808,1.5755,7390,7655
-6.4337,-6.2807,1.2748,-6.4337,-6.2805,1.4255,7128,7390
-6.1145,-7.6879,-5.0202e-06,-5.9665,-7.5349,-4.9657e-06,1710,1734
-6.5152,-4.2771,2.5044,-6.5155,-4.1282,2.5041,9328,9330
-5.9243,-11.476,-1.9614e-05,-5.9258,-11.327,-2.0088e-05,680,711
-6.4046,-0.23101,0.83962,-6.4114,-0.2248,0.91422,6208,6640
-3.9707,-1.8638,-3.1846e-05,-3.9761,-1.916,3.8544e-06,2740,4405
-6.4893,-5.4755,0.97263,-6.4938,-5.3255,0.97406,6546,6550
-2.7294,-7.8303,-9.0309e-06,-2.7491,-7.7251,4.9806e-05,1694,3831
-7.1893,-1.7423,2.95,-7.1888,-1.5872,2.95,13356,13388
-10.723,-9.8238,-2.5671e-05,-10.704,-9.821,7.3314e-06,1065,3051
-10.574,-9.8251,-2.5002e-05,-10.595,-9.8302,7.0333e-06,1066,3052
-9.8234,-9.8235,-2.5564e-05,-9.9739,-9.8239,5.275e-06,1071,3056
-3.5728,-10.12,0.37533,-3.5728,-10.12,0.52528,4951,5258
-2.3489,-10.096,1.1248,-2.3489,-10.097,1.2749,6718,6981
-2.3489,-10.095,0.3751,-2.3489,-10.095,0.52514,4952,5259
-11.165,-9.8353,-2.4783e-05,-11.054,-9.8267,8.4043e-06,1062,3049
-0.77717,-12.956,2.1719,-0.7784,-12.956,2.3178,8515,8778
-0.37768,-7.5766,-8.1641e-06,-0.36577,-7.5756,4.3791e-05,1753,3886
-9.5295,-8.0792,2.95,-9.3711,-8.0857,2.95,11924,11925
0.87727,-8.8556,0.22407,0.96222,-8.9558,0.39077,4667,5033
-6.4927,-5.0247,0.9729,-6.4935,-4.8721,0.97388,6558,6562
0.92064,-8.5597,0.23203,1.044,-8.5904,0.31371,4670,5036
3.4282,-10.206,1.7238,3.4282,-10.206,1.871,7768,8033
-6.4343,-6.2453,2.4902,-6.5062,-6.0745,2.5046,9294,9296
-0.97776,-9.2393,-2.6277e-05,-1.1228,-9.2257,4.311e-05,1414,3317
-6.2236,-1.7298,-3.6268e-05,-6.226,-1.6897,4.9621e-06,2752,4411
0.82189,-7.2761,2.95,1.1236,-7.2757,2.95,12246,12248
-6.4338,-8.2975,0.52489,-6.4338,-8.2975,0.67466,5346,5638
-8.0885,-9.2365,2.95,-8.0872,-9.0743,2.95,11374,11449
-0.7776,-12.956,1.2741,-0.77717,-12.956,1.4276,6930,7192
-2.3489,-10.097,0.97752,-2.3489,-10.096,1.1248,6352,6718
-6.521,-2.7611,2.0251,-6.5201,-2.7611,2.1744,8461,8724
-9.827,-8.0676,2.95,-9.6811,-8.0737,2.95,11922,11923
-9.2322,-8.0931,2.95,-9.1374,-8.0989,2.95,11926,11927
-0.37558,-9.3745,-2.8414e-05,-0.36802,-9.3742,4.084e-05,1356,3263
-0.06368,-12.069,2.3138,-0.06369,-12.067,2.4755,8801,9099
-6.2197,-1.1299,2.95,-6.1134,-0.98691,2.95,13439,13443
-4.2749,-6.2244,-5.3462e-06,-4.2749,-6.076,-4.9942e-06,2002,2022
-3.6761,-6.377,2.95,-3.6754,-6.0764,2.95,12422,12464
-3.6757,-5.7742,2.95,-3.6765,-5.6216,2.95,12506,12527
-5.026,-14.634,-1.3843e-05,-4.8723,-14.629,-1.4244e-05,174,175
3.5182,-9.9616,-3.6508e-05,3.3216,-9.8949,-3.8624e-05,1057,1147
-8.7659,-2.7852,2.95,-8.7358,-2.4385,2.95,13078,13152
-2.3489,-10.095,0.52514,-2.3489,-10.095,0.67519,5259,5551
-5.7743,-13.571,-2.1226e-05,-5.9234,-13.426,-2.1016e-05,322,341
-0.06369,-12.068,2.6245,-0.063745,-11.916,2.7755,9425,9721
-6.2571,-8.0262,-6.1776e-06,-6.2601,-7.862,-5.7916e-06,1679,1693
-6.5003,-8.3088,0.082565,-6.4338,-8.2975,0.22535,3632,4679
-6.4338,-8.2975,0.37512,-6.4338,-8.2975,0.52489,5043,5346
-8.0872,-9.0743,2.95,-8.0906,-8.9262,2.95,11449,11522
-9.0695,-8.1738,2.95,-9.1374,-8.0989,2.95,11863,11927
-11.619,-9.8759,2.95,-11.334,-9.678,2.95,11018,11109
-8.6093,-9.3781,1.1126e-06,-8.4701,-9.3774,6.1407e-07,3244,3245
0.53079,-9.8253,0.00011099,0.67421,-9.8249,0.00011119,3092,3093
-5.1739,-13.718,-1.7145e-05,-5.1754,-13.572,-1.7526e-05,304,326
-0.52745,-8.1749,4.3219e-05,-0.36611,-8.1758,4.2825e-05,3709,3710
-3.6604,-10.147,-2.076e-05,-3.5728,-10.12,0.22514,950,4584
-3.1733,-10.079,-2.1983e-05,-3.2894,-9.9838,0.22501,952,4629
-8.1845,-1.8746,-2.4126e-05,-8.3255,-1.7265,-2.3279e-05,2723,2750
-3.0768,-9.6729,-2.1216e-05,-3.1609,-9.5893,-2.0749e-05,1190,1267
1.4068,-7.3802,-7.4506e-06,1.4169,-7.412,8.9619e-05,1798,3937
-1.2763,-9.3745,-2.5684e-05,-1.1292,-9.227,-2.575e-05,1350,1413
-1.7268,-8.3248,4.6126e-05,-1.5836,-8.3239,4.5775e-05,3641,3642
-5.3254,-1.6776,4.2766e-06,-5.1783,-1.6757,4.2543e-06,4417,4418
-6.2322,-0.96719,2.95,-6.22,-0.83274,2.95,13442,13446
-0.22497,-7.2748,-8.1395e-06,-0.36559,-7.2746,4.4289e-05,1827,3964
3.5013,-10.004,2.7749,3.3691,-9.9832,2.9244,9825,11016
-2.3269,-7.2761,-9.0008e-06,-2.4724,-7.2768,4.9808e-05,1813,3950
-11.462,-8.4738,-3.1233e-05,-11.479,-8.4724,9.4175e-06,1569,3556
-6.2528,-8.3249,-6.1347e-06,-6.2571,-8.0262,-6.1776e-06,1632,1679
-8.0906,-8.9262,2.95,-8.0942,-8.7734,2.95,11522,11593
2.342,-8.3231,0.00011895,2.4775,-8.319,0.00011347,3668,3669
-3.5711,-5.0608,1.275,-3.5711,-5.0602,1.4256,7137,7399
-0.56899,-11.494,-3.0903e-05,-0.55079,-11.526,0.040918,707,2936
-2.0271,-7.2768,-8.8496e-06,-2.0243,-7.2752,4.8619e-05,1815,3953
-11.47,-9.8453,-2.5909e-05,-11.447,-9.8237,9.4771e-06,1060,3046
-11.165,-9.8353,-2.4783e-05,-11.18,-9.8257,8.7023e-06,1062,3048
-3.6604,-10.147,-2.076e-05,-3.6101,-10.041,-2.0532e-05,950,1009
-3.6101,-10.041,-2.0532e-05,-3.4601,-9.8902,-2.0631e-05,1009,1101
-2.4771,-9.9724,-2.3754e-05,-2.3489,-10.095,0.075639,1017,2964
-1.2775,-9.8234,-2.6849e-05,-1.4241,-9.8255,4.2935e-05,1116,3079
-1.1272,-9.8247,-2.7335e-05,-1.2744,-9.8254,4.2534e-05,1117,3080
-0.97596,-9.8233,-2.7701e-05,-1.1236,-9.8251,4.2147e-05,1118,3081
-0.6772,-9.8229,-2.8523e-05,-0.81371,-9.8239,4.1333e-05,1120,3083
-1.8774,-9.8247,-2.5067e-05,-1.8763,-9.8257,4.4112e-05,1112,3076
0.82112,-7.4255,2.95,0.9687,-7.4193,2.95,12186,12187
-6.2196,-3.0681,1.2517e-06,-6.2279,-2.9404,1.493e-06,4188,4212
-3.2274,-7.2775,2.95,-3.5238,-7.0966,2.9207,12219,12278
-6.5165,-5.1771,2.5042,-6.5132,-5.0266,2.5046,9314,9317
-7.7187,-8.2326,-1.6604e-06,-7.5737,-8.2382,-2.0787e-06,1656,1657
-6.4516,-5.7556,0.15,-6.4526,-5.6219,0.14999,4056,4059
-6.4526,-5.6219,0.14999,-6.4474,-5.6027,0.15001,4059,4775
-0.59484,-11.999,0.067522,-0.66192,-12.035,0.41776,2916,4910
3.4282,-10.206,0.37988,3.4282,-10.208,0.51586,4949,5256
-7.1884,-3.5414,2.95,-7.187,-3.3652,2.95,12906,12942
-8.7756,-8.3226,2.95,-8.4752,-8.2002,2.95,11797,11864
-11.334,-9.678,2.95,-11.326,-9.5326,2.95,11109,11192
2.4636,-9.67,0.00011109,2.5655,-9.6753,0.00013185,3164,3165
-1.5777,-11.024,2.95,-1.3224,-10.93,2.95,10791,10816
-6.4545,-0.25055,1.1224,-6.4545,-0.25055,1.2751,6904,7166
-12.072,-9.9433,-1.1086e-05,-11.915,-9.9398,-2.0576e-05,964,965
-11.771,-9.9257,-2.1565e-05,-11.813,-9.8885,-1.1146e-05,966,1058
-3.0331,-10.237,-2.2749e-05,-3.0721,-10.118,-2.2322e-05,931,953
-2.1766,-9.8241,-2.4222e-05,-2.1732,-9.8246,4.4902e-05,1110,3074
-1.4269,-9.8241,-2.642e-05,-1.4241,-9.8255,4.2935e-05,1115,3079
-0.6772,-9.8229,-2.8523e-05,-0.52786,-9.8236,-2.9024e-05,1120,1121
-4.4247,-14.632,-1.206e-05,-4.2765,-14.628,-1.1814e-05,178,179
-5.9251,-11.776,-1.9637e-05,-5.9243,-11.476,-1.9614e-05,622,680
-0.22718,-9.3785,-2.8828e-05,-0.36802,-9.3742,4.084e-05,1357,3263
-5.4741,-6.377,-5.0079e-06,-5.7744,-6.0783,-4.5876e-06,1974,2012
-1.1383,-8.3245,4.4609e-05,-0.9748,-8.3249,4.4173e-05,3645,3646
-6.0755,-1.4319,-3.7202e-05,-5.9237,-1.5496,4.9174e-06,2793,4434
-8.771,-9.2253,-3.0656e-05,-8.9211,-9.0745,-3.069e-05,1382,1436
-3.5735,-5.1815,2.9089,-3.5741,-5.0551,2.9103,12594,12619
-0.3672,-8.0253,4.3051e-05,-0.2154,-8.0249,0.00010933,3765,3766
1.2739,-7.2773,-7.4983e-06,1.4212,-7.274,5.1668e-05,1837,3976
-3.807,-4.8854,-4.7795e-06,-4.125,-4.7391,-2.1629e-06,2185,2203
-6.5166,-4.5752,2.5039,-6.5143,-4.4277,2.5045,9324,9326
-6.5129,-4.7238,2.5048,-6.5166,-4.5752,2.5039,9322,9324
-6.4516,-5.7556,0.15,-6.447,-5.777,0.15,4056,4772
-5.9258,-15.52,-1.86e-05,-5.7906,-15.523,-1.9928e-05,41,42
-5.9665,-7.5349,-4.9657e-06,-5.7777,-7.2718,-4.8575e-06,1734,1804
-8.0976,-8.6253,2.95,-8.0996,-8.5394,2.95,11664,11733
-5.4747,-11.77,-1.8248e-05,-5.4742,-11.62,-1.8382e-05,625,653
-8.1715,-8.3246,2.95,-8.3297,-8.206,2.95,11801,11865
-10.42,-8.041,2.95,-10.136,-8.0522,2.95,11918,11920
3.0748,-7.0725,1.1242,3.0748,-7.0725,1.2779,6854,7116
-6.4545,-0.25055,1.4277,-6.4545,-0.25055,1.5804,7428,7693
2.1942,-9.6824,0.00011392,2.3319,-9.6763,0.00010315,3162,3163
3.4282,-10.206,0.97699,3.4282,-10.19,0.97453,6347,6354
2.3234,-9.8257,-3.383e-05,2.183,-9.8252,0.00011605,1140,3103
-12.043,-9.9555,0.97304,-12.043,-9.9555,1.1262,6355,6721
-12.043,-9.9555,0.67536,-12.043,-9.9555,0.97304,5554,6355
-12.177,-9.9555,0.22979,-12.044,-9.9555,0.52796,4588,5262
-2.3273,-9.6735,-2.3417e-05,-2.3228,-9.8253,4.5303e-05,1195,3073
-2.0269,-9.8243,-2.4634e-05,-2.1732,-9.8246,4.4902e-05,1111,3074
-1.8774,-9.8247,-2.5067e-05,-2.0255,-9.825,4.4485e-05,1112,3075
-1.4269,-9.8241,-2.642e-05,-1.5724,-9.8242,4.3316e-05,1115,3078
-1.5769,-9.8244,-2.5967e-05,-1.5724,-9.8242,4.3316e-05,1114,3078
-0.3744,-9.8239,-2.9477e-05,-0.3671,-9.8257,4.0503e-05,1122,3086
-5.4752,-4.5749,-2.6782e-06,-5.3451,-4.5751,-2.4113e-06,2214,2215
-6.2439,-0.53184,-3.9773e-05,-6.2519,-0.38809,-3.828e-05,2827,2829
-6.5207,-2.7611,2.3231,-6.5126,-2.9232,2.505,9022,9346
1.044,-8.5904,0.31371,1.107,-8.5912,0.32162,5036,5037
-3.5263,-2.1477,3.3379e-06,-3.3463,-2.1659,1.8001e-06,4356,4357
-2.1953,-10.302,-2.5349e-05,-2.3641,-10.135,-2.4422e-05,937,958
3.4282,-10.206,2.1748,3.5013,-10.004,2.1755,8563,8643
-3.5826,-10.27,0.079087,-3.5729,-10.27,0.22495,2959,4580
-2.328,-8.325,4.7739e-05,-2.1797,-8.3248,4.7341e-05,3637,3638
-2.4751,-8.4747,4.7869e-05,-2.3281,-8.4749,4.7482e-05,3580,3581
-6.5143,-4.4277,2.5045,-6.5152,-4.2771,2.5044,9326,9328
-4.5744,-3.9824,-2.3566e-05,-4.4237,-3.9801,-2.2755e-05,2310,2311
-5.7734,-14.775,-1.9902e-05,-5.474,-14.769,-1.4166e-05,147,149
0.97194,-7.2792,-7.6334e-06,0.82667,-7.2759,4.6587e-05,1835,3972
-0.063504,-12.526,2.1734,-0.063516,-12.527,2.3148,8529,8792
-11.314,-9.2256,2.95,-11.323,-8.927,2.95,11352,11500
-11.326,-9.5326,2.95,-11.314,-9.2256,2.95,11192,11352
1.8742,-9.8211,-3.3084e-05,2.0159,-9.8253,9.8128e-05,1137,3102
-12.043,-9.9555,1.1262,-12.043,-9.9555,1.2793,6721,6984
-7.2751,-8.3254,-2.9632e-06,-7.432,-8.245,-2.4587e-06,1628,1658
-7.1889,-4.266,2.95,-7.1894,-4.1274,2.95,12738,12769
-3.5708,-1.4843,0.36695,-3.5708,-1.4843,0.51764,5160,5463
-5.026,-14.634,-1.3843e-05,-4.7203,-14.625,-1.3648e-05,174,176
-0.22524,-9.8242,-2.9977e-05,-0.3671,-9.8257,4.0503e-05,1123,3086
-0.22524,-9.8242,-2.9977e-05,-0.2156,-9.8246,0.00010656,1123,3087
-2.8284,-2.1648,-3.1471e-05,-2.841,-2.2509,3.2187e-06,2682,4335
-0.81475,-11.902,0.38932,-0.71949,-11.974,0.42335,4915,4916
2.7929,-10.07,2.35,2.6189,-10.004,2.362,8831,8915
-0.77712,-12.956,0.22597,-0.7776,-12.956,0.37479,4509,4886
1.7458,-7.4224,2.9501,2.1753,-7.4226,2.9501,12192,12195
-3.4434,-4.5286,2.95,-3.4328,-4.4178,2.95,12701,12730
-0.063556,-12.376,1.2753,-0.063555,-12.378,1.4252,6947,7209
1.111,-8.6102,0.032323,1.0883,-8.5618,0.28269,3553,4671
-6.4545,-0.25029,2.9017,-6.2621,-0.23788,2.95,13458,13460
-9.0356,-2.014,2.95,-9.0744,-1.8733,2.95,13268,13308
3.5022,-10.004,2.3254,3.5013,-10.004,2.4753,8921,9210
-6.2237,-3.6821,-2.8959e-05,-6.2643,-3.6004,1.1921e-07,2354,4094
-0.82637,-7.5754,-8.3413e-06,-0.81156,-7.7241,4.4696e-05,1750,3844
-6.2253,-3.076,-3.3587e-05,-6.2196,-3.0681,1.2517e-06,2474,4188
-6.5155,-4.1282,2.5041,-6.5163,-3.9762,2.5042,9330,9332
2.0263,-9.8241,-3.345e-05,2.1766,-9.8243,-3.3555e-05,1138,1139
-5.9231,-10.273,-1.1547e-05,-5.7727,-10.123,-1.1631e-05,919,943
-2.7454,-8.1751,4.9069e-05,-2.7477,-8.0265,4.9312e-05,3694,3749
-6.447,-5.777,0.15,-6.4474,-5.6027,0.15001,4772,4775
-6.074,-5.7756,-4.1876e-06,-6.0746,-5.4765,-3.6945e-06,2050,2090
-5.9244,-5.9273,-4.4207e-06,-6.074,-5.7756,-4.1876e-06,2031,2050
-5.7743,-6.2288,-4.8824e-06,-5.9244,-5.9273,-4.4207e-06,1992,2031
-5.3773,-6.9247,-4.7336e-06,-5.186,-6.7768,-6.1842e-06,1905,1916
-5.525,-7.0775,-4.7934e-06,-5.3773,-6.9247,-4.7336e-06,1852,1905
-0.80317,-12.896,1.5876,-0.79203,-12.915,1.7258,7462,7719
-0.97618,-11.774,-3.0428e-05,-0.86783,-11.777,-3.0557e-05,645,646
-11.323,-8.927,2.95,-11.55,-8.5577,2.95,11500,11640
-12.043,-9.9555,1.2793,-12.045,-9.9555,1.5741,6984,7511
0.52427,-8.1751,0.00010763,0.36861,-7.8746,0.00010431,3716,3813
-2.4256,-10.975,-2.6355e-05,-2.5649,-10.819,-2.5553e-05,790,820
-5.1739,-6.5284,-5.1801e-06,-5.4741,-6.377,-5.0079e-06,1956,1974
-8.178,-8.7754,-3.0091e-07,-8.0331,-8.7753,-6.9849e-07,1521,1522
-0.076132,-7.5771,-8.0173e-06,-0.21756,-7.5745,0.00010945,1755,3887
2.324,-9.5248,2.9501,2.334,-9.3659,2.9501,11274,11351
2.334,-9.3659,2.9501,2.3492,-9.2218,2.9501,11351,11426
-0.77712,-12.956,1.1253,-0.7776,-12.956,1.2741,6667,6930
2.3476,-8.1778,2.9501,2.3491,-8.0272,2.9501,11911,11975
-2.6266,-7.2767,-9.0444e-06,-2.6076,-7.3093,5.01e-05,1811,3949
2.3469,-7.7234,2.9501,2.347,-7.573,2.9501,12082,12136
2.347,-7.573,2.9501,2.3464,-7.4225,2.9501,12136,12196
2.3464,-7.4225,2.9501,2.3393,-7.26,2.9501,12196,12256
2.1753,-7.4226,2.9501,2.3393,-7.26,2.9501,12195,12256
-3.4328,-4.4178,2.95,-3.4153,-4.2735,2.95,12730,12760
-10.949,-7.9458,0.85144,-10.948,-7.946,0.9725,6016,6447
-3.5263,-4.1229,-1.8327e-05,-3.8256,-3.6717,-2.9999e-05,2292,2370
-6.2234,-2.7709,-3.4506e-05,-6.2282,-2.7555,1.8477e-06,2535,4237
2.9141,-9.8692,2.95,3.1575,-9.8672,2.95,11106,11108
-6.5129,-3.832,2.5039,-6.5161,-3.6714,2.5044,9334,9336
-6.4917,-5.1771,0.97289,-6.4927,-5.0247,0.9729,6554,6558
-8.4267,-3.9327,2.95,-8.5773,-3.7751,2.95,12792,12825
-6.4529,-4.8514,0.14999,-6.4529,-4.7246,0.14999,4074,4076
-0.063669,-12.07,1.276,-0.063669,-12.071,1.5747,6953,7480
-6.0749,-5.024,-3.06e-06,-6.0739,-4.8777,-2.862e-06,2150,2170
-11.314,-8.0224,2.95,-11.469,-7.9206,2.95,11914,11976
-11.556,-8.3206,2.95,-11.559,-8.1688,2.95,11778,11846
-11.55,-8.5577,2.95,-11.556,-8.3206,2.95,11640,11778
-12.177,-9.9555,2.3214,-12.177,-9.9555,2.477,8836,9126
-12.044,-9.9555,2.1727,-12.177,-9.9555,2.3214,8569,8836
-11.458,-8.3309,-3.1233e-05,-11.479,-8.4724,9.4175e-06,1603,3556
-2.1409,-11.297,-2.7957e-05,-2.2831,-11.136,-2.7164e-05,728,759
0.3741,-9.8233,-2.9939e-05,0.22286,-9.8234,0.00011454,1127,3090
0.5235,-9.8236,-3.0304e-05,0.37557,-9.8246,0.00010689,1128,3091
-5.9238,-12.827,-1.8057e-05,-5.9239,-12.673,-1.9803e-05,428,455
2.2813,-9.9913,0.98131,2.2829,-9.9938,1.1272,6428,6792
2.2829,-9.9938,1.1272,2.2832,-9.9938,1.2758,6792,7055
2.2832,-9.9938,1.8761,2.2829,-9.9938,2.0247,8110,8377
2.4628,-9.8275,2.95,2.324,-9.5248,2.9501,11103,11274
2.3492,-9.2218,2.9501,2.3488,-8.927,2.9501,11426,11570
2.3491,-8.0272,2.9501,2.3469,-7.7234,2.9501,11975,12082
-1.6744,-11.877,2.95,-1.814,-11.719,2.95,10594,10627
2.2045,-9.0954,9.5404e-05,2.3451,-9.0999,9.4063e-05,3398,3399
-6.5131,-3.5255,2.505,-6.5152,-3.374,2.5037,9338,9340
-6.5161,-3.6714,2.5044,-6.5131,-3.5255,2.505,9336,9338
-3.5263,-3.6639,1.4901e-07,-3.3781,-3.6619,1.4901e-07,4112,4113
-6.0739,-4.8777,-2.862e-06,-5.774,-4.5751,-2.5867e-06,2170,2212
-5.0293,-6.672,-6.2533e-06,-5.0389,-6.2294,-4.8661e-06,1937,1997
-0.52701,-9.3737,4.1286e-05,-0.67539,-9.2242,4.1956e-05,3262,3320
-11.559,-8.1688,2.95,-11.563,-8.0171,2.95,11846,11912
-11.563,-8.0171,2.95,-11.469,-7.9206,2.95,11912,11976
-12.177,-9.9555,2.7709,-11.914,-9.9433,2.9234,9746,10922
-2.1774,-9.0731,-2.2366e-05,-2.1729,-9.0744,4.6111e-05,1456,3369
2.0243,-9.0912,9.3848e-05,2.2045,-9.0954,9.5404e-05,3397,3398
-2,-11.458,-2.8742e-05,-2.1409,-11.297,-2.7957e-05,697,728
-2.627,-10.423,-2.4365e-05,-2.7771,-10.124,-2.3239e-05,910,955
2.2832,-9.9938,1.2758,2.2832,-9.9938,1.5749,7055,7582
2.2832,-9.9938,1.5749,2.2832,-9.9938,1.8761,7582,8110
0.52539,-8.6237,0.00011041,0.36965,-8.3254,0.00010409,3549,3655
2.2829,-9.9938,2.0247,2.6189,-10.004,2.362,8377,8915
-0.063504,-12.525,1.8748,-0.063504,-12.526,2.1734,7999,8529
-9.0643,-3.0832,-6.1105e-05,-8.9248,-3.0759,-6.0382e-05,2465,2466
-3.5727,-10.272,1.725,-3.5725,-10.276,2.021,7767,8299
-3.263,-3.6739,2.95,-3.1379,-3.3613,2.95,12893,12966
-7.1159,-8.7755,-3.3584e-06,-6.8251,-8.4743,-4.1995e-06,1528,1597
-6.2519,-0.38809,-3.828e-05,-6.2658,-0.23514,1.1921e-07,2829,4465
-9.2086,-8.1744,2.7965e-06,-9.2105,-8.0928,2.7418e-06,3686,3746
-6.5116,-3.0785,2.5041,-6.5126,-2.9232,2.505,9344,9346
-6.5183,-3.2197,2.5044,-6.5116,-3.0785,2.5041,9342,9344
3.0683,-10.094,-3.5218e-05,3.2511,-10.014,0.22468,961,4662
-1.96,-11.555,-2.9087e-05,-2,-11.458,-2.8742e-05,667,697
0.97195,-9.8241,-3.118e-05,0.82738,-9.8255,0.00011009,1131,3094
0.97195,-9.8241,-3.118e-05,0.97971,-9.8262,0.00012109,1131,3095
1.2728,-9.8233,-3.1763e-05,1.2791,-9.823,0.00010592,1133,3097
2.2827,-9.9939,0.37422,2.2839,-9.9934,0.67079,5026,5625
2.2839,-9.9934,0.67079,2.2698,-9.9596,0.82681,5625,5987
-3.1379,-3.3613,2.95,-3.1259,-3.2262,2.95,12966,13003
2.3234,-9.8257,-3.383e-05,2.3331,-9.8294,0.00010444,1140,3104
-5.9264,-5.6274,-3.9294e-06,-5.9234,-5.48,-3.7227e-06,2071,2091
0.074726,-7.2767,-7.9965e-06,-0.068509,-7.2749,0.00010925,1829,3966
-6.4919,-4.7253,0.97225,-6.4926,-4.5785,0.97299,6564,6566
-6.4926,-4.5785,0.97299,-6.4941,-4.4263,0.97348,6566,6568
1.4229,-9.8238,-3.2102e-05,1.4283,-9.825,0.00011656,1134,3098
0.52573,-8.4719,0.00010889,0.52427,-8.1751,0.00010763,3600,3716
-0.063497,-12.528,0.38603,-0.063555,-12.378,0.67558,4900,5515
-1.3199,-10.93,-2.9385e-05,-1.4935,-10.791,-2.861e-05,829,859
-1.8074,-11.729,-2.9981e-05,-1.96,-11.555,-2.9087e-05,639,667
1.5738,-9.8237,-3.2376e-05,1.7202,-9.8252,0.0001168,1135,3100
1.7249,-9.8249,-3.2706e-05,1.7202,-9.8252,0.0001168,1136,3100
1.7249,-9.8249,-3.2706e-05,1.863,-9.8279,0.00011156,1136,3101
-8.7864,-8.6256,-3.0783e-05,-8.9161,-8.4754,-3.0863e-05,1553,1586
2.2834,-9.9937,0.22266,2.2827,-9.9939,0.37422,4661,5026
-3.5753,-11.776,2.9076,-3.5751,-11.47,2.9078,10626,10694
-3.1259,-3.2262,2.95,-3.1093,-3.0812,2.95,13003,13040
-2.9549,-2.4746,2.95,-2.8412,-2.2824,2.95,13188,13227
-6.4941,-4.4263,0.97348,-6.4943,-4.2766,0.97346,6568,6570
-11.01,-8.175,-3.1303e-05,-10.877,-8.0278,-3.1303e-05,1637,1666
-1.1452,-11.071,-2.9879e-05,-1.3199,-10.93,-2.9385e-05,799,829
-0.99325,-11.203,-2.9442e-05,-0.88589,-11.242,-2.9822e-05,768,769
-0.56899,-11.494,-3.0903e-05,-0.72146,-11.375,-3.038e-05,707,738
-10.991,-7.9549,0.67542,-10.989,-7.955,0.82362,5640,6012
1.8742,-9.8211,-3.3084e-05,1.863,-9.8279,0.00011156,1137,3101
2.0263,-9.8241,-3.345e-05,2.0159,-9.8253,9.8128e-05,1138,3102
2.9276,-10.076,2.35,3.0713,-10.103,2.35,8832,8833
3.5013,-10.004,2.4753,3.5013,-10.004,2.7749,9210,9825
-3.1093,-3.0812,2.95,-2.9997,-2.8737,2.95,13040,13077
-5.9278,-3.6634,5.9605e-08,-5.7757,-3.5238,3.0153e-07,4096,4120
-3.5711,-5.061,2.4744,-3.5711,-5.06,2.6203,9319,9626
-8.1804,-2.9303,-4.0589e-05,-8.4719,-2.7652,-3.8718e-05,2502,2530
-0.82437,-12.377,-3.1786e-05,-0.67634,-12.373,-3.1994e-05,532,533
-6.5201,-2.7611,2.1744,-6.5207,-2.7611,2.3231,8724,9022
-6.4943,-4.2766,0.97346,-6.4936,-4.1292,0.97318,6570,6572
-0.55845,-11.515,2.95,-0.72294,-11.375,2.95,10705,10736
-0.72146,-11.375,-3.038e-05,-0.88589,-11.242,-2.9822e-05,738,769
-3.5711,-5.056,0.22514,-3.5711,-5.0553,0.37669,4788,5126
-2.1797,-8.3248,4.7341e-05,-2.0249,-8.325,4.6938e-05,3638,3639
-0.86783,-11.777,-3.0557e-05,-0.71493,-11.766,0.10372,646,2921
-1.3903,-12.199,-3.0241e-05,-1.5355,-12.039,-2.9498e-05,558,585
2.4699,-9.9582,0.00010893,2.3331,-9.8294,0.00010444,3041,3104
3.2511,-10.098,2.1749,3.244,-10.012,2.3132,8567,8919
2.0243,-9.6718,0.00010442,2.1942,-9.6824,0.00011392,3161,3162
-10.99,-7.9424,0.074292,-10.997,-7.9544,0.2216,3789,4686
-0.67683,-12.523,-3.2258e-05,-0.97504,-12.374,-3.1532e-05,504,531
1.114,-7.5728,0.00010267,1.4179,-7.5756,0.000115,3896,3898
-0.77678,-12.956,0.97649,-0.77712,-12.956,1.1253,6262,6667
-11.552,-8.8983,-3.0994e-05,-11.465,-9.073,9.4175e-06,1463,3343
-11.478,-8.9357,-3.1193e-05,-11.468,-8.9229,9.4175e-06,1464,3402
-6.5203,-2.7611,1.8733,-6.521,-2.7611,2.0251,8195,8461
-6.4936,-4.1292,0.97318,-6.492,-3.9806,0.97283,6572,6574
-3.6224,-10.121,0.83866,-3.6193,-10.122,0.91341,5909,6350
-0.97617,-7.5767,-8.4025e-06,-0.82637,-7.5754,-8.3413e-06,1749,1750
-4.8742,-4.5845,-1.9084e-06,-4.5757,-4.5808,-1.8802e-06,2218,2220
-0.39687,-11.65,0.074664,-0.55079,-11.526,0.040918,2930,2936
-2.9805,-2.76,2.95,-2.9549,-2.4746,2.95,13114,13188
-11.578,-7.9296,-3.1233e-05,-11.492,-7.9188,9.4175e-06,1687,3786
-4.8721,-1.5815,2.95,-4.7231,-1.5793,2.95,13400,13401
-6.492,-3.9806,0.97283,-6.494,-3.8274,0.97482,6574,6576
0.37212,-7.2752,2.95,0.074501,-7.107,2.927,12243,12302
-0.53082,-7.7002,-8.2457e-06,-0.52718,-7.7256,4.393e-05,1727,3846
-6.2241,-3.223,-3.3985e-05,-6.2222,-3.3494,6.5281e-07,2443,4140
-6.2245,-3.3732,-3.2912e-05,-6.2222,-3.3494,6.5281e-07,2413,4140
-6.224,-3.5257,-3.2577e-05,-6.2643,-3.6004,1.1921e-07,2383,4094
